county_code,establishment_id,inspection_id,inspection_date,establishment_name,street_address,city,zip,state_id,establishment_type,score,grade,inspector_id
78,,,12/30/2024,CASTLE GRILL,119 E MAIN ST,ROWLAND,28383,5078011291,1 - Restaurant,91.0,A,3252
78,,,12/19/2024,CHINA GARDEN,112 N. WALNUT STREET,FAIRMONT,28340,5078010479,1 - Restaurant,94.5,A,3426
78,,,12/13/2024,FAIRMONT PIZZA,501 N  WALNUT STREET,FAIRMONT,28340,5078010835,1 - Restaurant,96.0,A,3426
79,,,12/31/2024,KENTUCKY FRIED CHICKEN,123 N. VAN BUREN ROAD,EDEN,27288,3079010938,1 - Restaurant,98.5,A,3197
79,,,12/27/2024,STADLER'S GROCERY,2021 NC HWY,14 REIDSVILLE,27320,3079020583,2 - Food Stands,98.5,A,3197
79,,,12/20/2024,GRACE'S TABLE,103 GILMER ST,REIDSVILLE,27320,3079010947,1 - Restaurant,100.0,A,2993
79,,,12/20/2024,LA BOCA LOCA,234 S. SCALES STREET,REIDSVILLE,27320,3079010971,1 - Restaurant,100.0,A,2993
79,,,12/20/2024,REIDSVILLE HS BASKETBALL CONCESSION STAND,1901 S PARK DR,REIDSVILLE,27320,3079140042,14 - Limited Food,97.5,A,2993
79,,,12/19/2024,KENTUCKY FRIED CHICKEN,608  HIGHWAY ST,MADISON,27025,3079010771,1 - Restaurant,99.5,A,2993
79,,,12/19/2024,SOUTHERN SPIRITS,119 EAST MURPHY STREET,MADISON,27025,3079010830,1 - Restaurant,97.5,A,3197
80,,,12/27/2024,WAFFLE HOUSE #720,936 JAKE ALEXANDER BLVD,S SALISBURY,28147,2080010785,1 - Restaurant,98.0,A,2958
80,,,12/23/2024,IHOP #4423,105 FAITH RD,SALISBURY,28146,2080011149,1 - Restaurant,98.5,A,2958
80,,,12/23/2024,THE PUB,1532 N. RIDGE AVENUE,KANNAPOLIS,28083,2080011170,1 - Restaurant,100.0,A,3001
80,,,12/22/2024,THAI SMILE,1205 N SALISBURY AVENUE,SPENCER,28159,2080030150,3 - Mobile Food,98.5,A,2958
82,,,12/31/2024,HONG KONG CITY,1236 SUNSET AVE,CLINTON,28328,5082010501,1 - Restaurant,94.5,A,3027
82,,,12/31/2024,KFC,1112 SUNSET AVE,CLINTON,28328,5082010110,1 - Restaurant,90.5,A,3027
82,,,12/30/2024,BONNETSVILLE GRILL,3900 OLD NC 24 HWY,CLINTON,28328,5082010425,1 - Restaurant,95.5,A,3027
82,,,12/30/2024,RIBEYES OF CLINTON,100 WESTOVER RD,. CLINTON,28328,5082010582,1 - Restaurant,90.0,A,3027
82,,,12/23/2024,HARDEES OF CLINTON 3,1514 SUNSET AVE,CLINTON,28328,5082010417,1 - Restaurant,96.5,A,3027
82,,,12/19/2024,GARLAND GRILL,15 S. INGOLD AVENUE,GARLAND,28441,5082010598,1 - Restaurant,95.5,A,3027
83,,,12/30/2024,FAT RABBITS,1106 B ABERDEEN RD,LAURINBURG,28352,5083010338,1 - Restaurant,94.0,A,3199
83,,,12/13/2024,CAPTAIN LARRY'S SEAFOOD & STEAKS,124 FORD DR,LAURINBURG,28352,5083010314,1 - Restaurant,92.5,A,3199
83,,,12/12/2024,BOJANGLES 432,1226 S MAIN STREET,LAURINBURG,28352,5083010321,1 - Restaurant,96.5,A,3199
83,,,12/9/2024,THE BISTRO AT LAURINBURG,11990 HASTY RD,LAURINBURG,28352,5083010336,1 - Restaurant,92.5,A,3199
83,,,12/5/2024,GREEK VILLAGE,1365 SCOTLAND CROSSING LAURINBURG,,28352,5083010156,1 - Restaurant,86.5,B,2697
83,,,12/5/2024,NICS PIC KWIK DELI #3,24381 MAIN STREET,WAGRAM,28396,5083010148,1 - Restaurant,95.5,A,3199
84,,,12/20/2024,HOLIDAY INN EXPRESS BREAKFAST,500 LEONARD AVE,ALBEMARLE,28001,2084010577,1 - Restaurant,98.5,A,3272
84,,,12/20/2024,LUNA'S PIZZA AND RESTAURANT,205 E. 1ST ST,OAKBORO,28129,2084010579,1 - Restaurant,97.0,A,2350
84,,,12/20/2024,MCDONALDS,1820 E. MAIN ST,. ALBEMARLE,28001,2084010548,1 - Restaurant,98.5,A,3272
84,,,12/19/2024,HOTDIGGITY DOG HOT DOGS & CATERING,325 N. MAIN ST,. OAKBORO,28129,2084010639,1 - Restaurant,100.0,A,2350
84,,,12/19/2024,WHAT-A-BURGER #13 MOBILE,101 NORTH CENTERAL AVE LOCUST,,28097,2084030067,3 - Mobile Food,100.0,A,3272
84,,,12/18/2024,ROLL AND BOWL,720 #2 NC 24-27 ALBEMARLE,,28001,2084010585,1 - Restaurant,100.0,A,2350
84,,,12/13/2024,MAZATLAN RESTAURANT,1900 HILCO STREET,ABEMARLE,28011,2084010172,1 - Restaurant,96.0,A,2350
84,,,12/12/2024,YUMMY EATS,1446 US-52 ALBEMARLE,,28001,2084030082,3 - Mobile Food,98.5,A,2350
84,,,12/11/2024,BLENDED CAFE,221 N. FIRST ST,. ALBEMARLE,28001,2084020124,2 - Food Stands,99.0,A,2350
85,,,12/30/2024,THE DALTON,102 E DALTON ST,KING,27021,3085010309,1 - Restaurant,100.0,A,2948
85,,,12/20/2024,MARCELLA'S SWEETERY,162 KINGSCOTE WAY,UNIT 107 KING,27021,3085010310,1 - Restaurant,99.0,A,3418
85,,,12/19/2024,KOBE JAPANESE RESTAURANT,419 N MAIN STREET WALN,UT COVE,27052,3085010276,1 - Restaurant,93.0,A,3418
86,,,12/31/2024,EL AGUACATE,213 EAST MAIN STREET,PILOT MOUNTAIN,27041,3086010902,1 - Restaurant,97.0,A,1826
86,,,12/31/2024,KENTUCKY FRIED CHICKEN,2120 ROCKFORD STREET,MOUNT AIRY,27030,3086010728,1 - Restaurant,97.0,A,2592
86,,,12/30/2024,SNAPPY LUNCH,125 N MAIN STREET,MOUNT AIRY,27030,3086010134,1 - Restaurant,95.5,A,1826
86,,,12/20/2024,PIZZA HUT (036633),349 ANDY GRIFFITH PARKWAY,MOUNT AIRY,27030,3086010862,1 - Restaurant,97.5,A,3062
86,,,12/19/2024,SUBWAY #12614,701 WEST PINE STREET,SUITE 100 MOUNT AIRY,27030,3086010922,1 - Restaurant,94.0,A,3062
88,,,12/20/2024,TRANSYLVANIA REGIONAL HOSPITAL DIETARY,260 HOSPITAL DRIVE BREVARD,,28712,1088010425,1 - Restaurant,98.0,A,1918
88,,,12/13/2024,ACAPULCO MEXICAN RESTAURANT,710 PICKENS HIGHWAY,ROSMAN,28772,1088010411,1 - Restaurant,93.5,A,1918
88,,,12/13/2024,COUNTRY SKILLET,OLD HIGHWAY,64 ROSMAN,28772,1088010251,1 - Restaurant,95.5,A,1918
89,,,12/5/2024,EASTERN 4 H CENTER,100 CLOVER WAY,COLUMBIA,27925,6089010021,1 - Restaurant,100.0,A,1446
89,,,11/20/2024,BAILEY'S SOUTHSIDE STORE,2000 OLD US 64 COLUMBIA,,27925,6089010044,1 - Restaurant,97.0,A,1446
89,,,10/29/2024,BLACK DIRT COFFEE SHOP & CAFE',107 S. WATER ST,. COLUMBIA,27925,6089010068,1 - Restaurant,100.0,A,1446
89,,,10/10/2024,ROYAL FARMS #521,680 US HWY,64 E. COLUMBIA,27925,6089010067,1 - Restaurant,98.5,A,1446
91,,,12/19/2024,BISCUITVILLE #198,1537 DABNEY DRIVE,HENDERSON,27536,4091010482,1 - Restaurant,99.5,A,3175
91,,,12/19/2024,PIZZA INN,1250 COBLE BLVD,HENDERSON,27536,4091012726,1 - Restaurant,98.0,A,3175
91,,,12/18/2024,SOO JAMAICAN CUISINE,1853 LYNNE AVENUE,HENDERSON,27536,4091032711,3 - Mobile Food,99.0,A,1754
91,,,12/17/2024,CHINA KITCHEN,511 ANDREWS AVENUE,HENDERSON,27536,4091020099,2 - Food Stands,95.0,A,1754
91,,,12/16/2024,ARBY'S,403 RALEIGH ROAD,HENDERSON,27536,4091010522,1 - Restaurant,99.5,A,3175
92,,,12/31/2024,ACADEMY STREET BISTRO,200 S ACADEMY ST STE 100,CARY,27511,4092018392,1 - Restaurant,99.5,A,2945
92,,,12/31/2024,BIG AIR,6421 HILBURN DR,RALEIGH,27613,4092018910,1 - Restaurant,97.5,A,2587
92,,,12/31/2024,BOJANGLES #37,1000 CLAREN CIR,MORRISVILLE,27560,4092014640,1 - Restaurant,97.0,A,3092
92,,,12/31/2024,BRUEGGERS BAGEL #3771,4212 NW CARY PKY CARY,,27513,4092015231,1 - Restaurant,96.5,A,1708
92,,,12/31/2024,BURGER KING #8513,1828 ROCK QUARRY RD,RALEIGH,27610,4092018674,1 - Restaurant,99.0,A,1953
92,,,12/31/2024,DUNKIN' #347603,13240 STRICKLAND RD,RALEIGH,27613,4092018163,1 - Restaurant,97.5,A,2918
92,,,12/31/2024,DUNKIN' #348561,8201 CREEDMOOR RD,RALEIGH,27613,4092018161,1 - Restaurant,94.0,A,2587
92,,,12/31/2024,FARMTABLE   GATEHOUSE TAVERN,960 GATEWAY COMMONS CIR WAKE FOREST,,27587,4092015661,1 - Restaurant,97.0,A,1953
92,,,12/31/2024,FOOD LION #1374 PRODUCE,9525 STRICKLAND RD,RALEIGH,27615,4092021867,2 - Food Stands,98.5,A,2587
93,,,12/19/2024,SUBWAY (WARREN FOOD INC.),305 A EAST MACON ST,WARRENTON,27589,4093010568,1 - Restaurant,100.0,A,3045
93,,,12/18/2024,HARDWARE CAFE,106 S MAIN ST,WARRENTON,27589,4093019856,1 - Restaurant,100.0,A,3045
93,,,12/17/2024,THE HAPPY TACO,198 VAUGHAN GIN RD,MACON,27551,4093030002,3 - Mobile Food,98.5,A,3045
93,,,12/16/2024,FOOD LION  DELI 1390,1202 US HWY,158 BUSINESS NORLINA,27563,4093020060,2 - Food Stands,100.0,A,3045
93,,,12/16/2024,FOOD LION 1390 PRODUCE,2102 US HWY,158 NORLINA,27563,4093021357,2 - Food Stands,100.0,A,3045
93,,,12/12/2024,CHARLIEBOY'S HOT DOGS AND LEMONADE,106 S MAIN ST,WARRENTON,27589,4093040001,4 - Push Carts,100.0,A,3045
93,,,12/12/2024,JENNY CAKES AT THE LAKE,386 LIZARD CREEK ROAD,LITTLETON,27850,4093010024,1 - Restaurant,100.0,A,3045
94,,,12/19/2024,HOLIDAY INN EXPRESS,"840 US HWY 64 PLYMOUTH, NC",,,6094010097,1 - Restaurant,98.0,A,3065
94,,,12/13/2024,CAROLS VARIETY SHOP  2,702 E MAIN ST PL,YMOUTH,27962,6094020015,2 - Food Stands,99.0,A,3065
94,,,12/12/2024,MAMA'S PIZZA,416 US HWY 64 EAST PL,YMOUTH,27962,6094010008,1 - Restaurant,98.5,A,3065
94,,,12/12/2024,SHUN XING,396 HWY 64 EAST PL,YMOUTH,27962,6094010060,1 - Restaurant,96.0,A,3065
95,,,12/31/2024,BLOWING ROCK MARKET,990 MAIN ST,BLOWING ROCK,28605,3095010724,1 - Restaurant,92.5,A,3267
95,,,12/31/2024,ESPRESSO NEWS,267B HOWARD STREET,BOONE,28607,3095010431,1 - Restaurant,96.0,A,3025
95,,,12/30/2024,BLUE RIDGE DINER,5176 OLD HWY,421 SOUTH BOONE,28607,3095010734,1 - Restaurant,98.0,A,2986
95,,,12/30/2024,EARTH FARE PRODUCE,178 WEST KING STREET,BOONE,28607,3095020209,2 - Food Stands,96.5,A,3267
95,,,12/30/2024,FOOD LION PRODUCE # 1503,350 WATAUGA VILLAGE DRIVE BLOWING ROCK ROAD,BOONE,28607,3095020196,2 - Food Stands,98.5,A,2986
95,,,12/30/2024,VENTURE CHOCOLATE SHOP,KING STREET,BOONE,28607,3095010819,1 - Restaurant,97.0,A,3267
95,,,12/27/2024,PANERA BREAD,1180 BLOWING ROCK ROAD,BOONE,28607,3095010748,1 - Restaurant,97.0,A,3267
96,,,12/31/2024,BURGER KING 5958,1039 N BREAZEALE AV MOUNT OLIVE,,28365,6096010021,1 - Restaurant,100.0,A,1734
96,,,12/30/2024,STARBUCKS COFFEE 9838,603 BERKELEY BLVD,GOLDSBORO,27530,6096010749,1 - Restaurant,100.0,A,1734
96,,,12/30/2024,WAFFLE HOUSE #1454,502 N BERKELEY BLV GOLDSBORO,,27534,6096010556,1 - Restaurant,97.0,A,1734
96,,,12/27/2024,BEST WESTERN PLUS BREAKFAST,909 N SPENCE AVE,GOLDSBORO,27534,6096011143,1 - Restaurant,99.0,A,1734
96,,,12/27/2024,HOME 2 SUITES KITCHEN,2613 NORTH PARK DR,. GOLDSBORO,27534,6096011204,1 - Restaurant,96.0,A,1734
96,,,12/21/2024,J'S FOOD SHACK,4256 EMMAUS CHURCH ROAD,SEVEN SPRINGS,28578,6096030149,3 - Mobile Food,100.0,A,3137
96,,,12/20/2024,COMMISSARY TORTAS DEL BARRIO,1750 US HWY,117 SOUTH GOLDSBORO,27530,6096150016,15 - Commissary (Pushcarts/Mobile Foods),96.0,A,3137
96,,,12/20/2024,NARITA EXPRESS,1813F N BERKELEY BLV GOLDSBORO,,27534,6096010709,1 - Restaurant,97.0,A,1734
96,,,12/20/2024,SPEEDWAY #8284,420 E. NEW HOPE RD,. GOLDSBORO,27534,6096020066,2 - Food Stands,99.5,A,2678
97,,,12/31/2024,FOOD LION  2582 DELI,1300 WESTWOOD LANE,WILKESBORO,28697,3097020065,2 - Food Stands,98.5,A,3443
97,,,12/30/2024,NORTH HIGH INDOOR CONCESSIONS,2986 TRAPHILL RD,HAYS,28635,3097144073,14 - Limited Food,97.5,A,2760
97,,,12/30/2024,SUBWAY OF WILKESBORO,1826 WINKLER'S MILL WILKESBORO,,28697,3097010347,1 - Restaurant,98.5,A,3032
97,,,12/30/2024,SUBWAY WILKES WALMART,1801 US HWY,421 WILKESBORO,28697,3097010577,1 - Restaurant,98.0,A,3032
97,,,12/27/2024,BIG DADDY SNACKS,2190 BOONE TRAIL,NORTH WILKESBORO,28659,3097010619,1 - Restaurant,97.0,A,2760
97,,,12/27/2024,LOWES FOODS #250 DELI,1834 WINKLER STREET,WILKESBORO,28697,3097020082,2 - Food Stands,98.5,A,3443
97,,,12/20/2024,PIZZA HUT SCHOOL ST,1204 SCHOOL STREET,WIKESBORO,28697,3097010576,1 - Restaurant,97.5,A,3032
98,,,12/20/2024,RAGAZZO FOOD TRUCK,10533 WARD BLVD,WHITAKERS,27891,4098030154,3 - Mobile Food,100.0,A,3124
99,,,12/30/2024,DON MARTIN MFU,1538 NC 67 HWY,JONESVILLE,28642,3099030108,3 - Mobile Food,98.0,A,3374
99,,,12/27/2024,EL REGIO LONCHERIA,830 NORTH STATE STREET,YADKINVILLE,27055,3099030025,3 - Mobile Food,99.0,A,3374
99,,,12/27/2024,EL SABORSITO MEXICANO,170 JONES RD TRLR #9 WINST,ON SALEM,27107,3099030132,3 - Mobile Food,98.0,A,3374
99,,,12/27/2024,TACOS EL JAROCHO,830 NORTH STATE STREET,YADKINVILLE,27055,3099030075,3 - Mobile Food,100.0,A,3374
99,,,12/27/2024,TAQUERIA IXTAPAN,830 NORTH STATE STREET,YADKINVILLE,27055,3099030077,3 - Mobile Food,99.5,A,3374
99,,,12/19/2024,CRAZY DOG 2,830 N STATE ST,YADKINVILLE,27055,3099030015,3 - Mobile Food,98.0,A,3374
99,,,12/19/2024,EL POLLITO,5055 OTTAWA ST WINST,ON SALEM,27106,3099030110,3 - Mobile Food,99.0,A,3374
99,,,12/19/2024,TACO TIME COMMISSARY,830 NORTH STATE STREET,YADKINVILLE,27055,3099150002,15 - Commissary (Pushcarts/Mobile Foods),98.0,A,3374
99,,,12/19/2024,TAQUERIA EL BUEN SABOR,830 NORTH MAIN STREET,YADKINVILLE,27055,3099030070,3 - Mobile Food,99.5,A,3374
99,,,12/19/2024,TAQUERIA ESMERALDA,488 OLD HIGHWAY,601 MOUNT AIRY,27030,3099030094,3 - Mobile Food,99.5,A,3374
100,,,12/11/2024,FASTOP MARKET #307,734 WEST US HWY,19E BYPASS BURNSVILLE,28714,1100016039,1 - Restaurant,86.0,B,2215
100,,,12/9/2024,CAROLINA EMPANADA COMPANY,394 E. MAIN ST,. BURNSVILLE,28714,1100030006,3 - Mobile Food,97.5,A,2215
100,,,12/5/2024,GARDEN DELI / SNAP DRAGON,3 TOWN SQUARE BURNSVILLE,,28714,1100010007,1 - Restaurant,96.5,A,1736
100,,,12/5/2024,PACIFICO SEAFOOD AND GRILL,315 WEST MAIN STREET,BURNSVILLE,28714,1100016067,1 - Restaurant,92.0,A,2215
100,,,12/5/2024,RIO MEXICAN CUISINE,22 E US HIGHWAY,19E BURNSVILLE,28714,1100016044,1 - Restaurant,94.0,A,2215
100,,,12/4/2024,THE AMBERED JACK,447 E HWY,19E BURNSVILLE,28714,1100010094,1 - Restaurant,100.0,A,1736
